# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,0.0,0,3.0,0,0.0,0.0,0.0
 0.08944271909999163,1.012,3.0,0.0,0.2683281572999749,3.0,0,0.0,0.0,0.0
 0.12649110640673522,1.024,3.0,0.0,0.37947331922020566,3.0,0,0.0,0.0,0.0
 0.15491933384829673,1.036,3.0,0.0,0.4647580015448902,3.000000000000001,0,0.0,0.0,0.0
 0.17888543819998323,1.048,3.0,0.0,0.5366563145999498,3.000000000000002,0,0.0,0.0,0.0
 0.20000000000000007,1.06,3.0,0.0,0.6000000000000003,3.0000000000000013,0,0.0,0.0,0.0
 0.2190890230020665,1.072,3.0,0.0,0.6572670690061997,3.000000000000003,0,0.0,0.0,0.0
 0.2366431913239847,1.084,3.0,0.0,0.7099295739719542,2.999999999999997,0,0.0,0.0,0.0
 0.25298221281347044,1.096,3.0,0.0,0.7589466384404113,2.9999999999999933,0,0.0,0.0,0.0
 0.2683281572999749,1.108,3.0,0.0,0.8049844718999246,2.9999999999999964,0,0.0,0.0,0.0
 0.2828427124746191,1.12,3.0,0.0,0.8485281374238574,3.000000000000004,0,0.0,0.0,0.0
 0.2966479394838266,1.1320000000000001,3.0,0.0,0.8899438184514799,3.0,0,0.0,0.0,0.0
 0.30983866769659346,1.1440000000000001,3.0,0.0,0.9295160030897803,2.999999999999996,0,0.0,0.0,0.0
 0.3224903099319421,1.1560000000000001,3.0,0.0,0.9674709297958263,3.0,0,0.0,0.0,0.0
 0.3346640106136303,1.1680000000000001,3.0,0.0,1.003992031840891,3.0000000000000093,0,0.0,0.0,0.0
 0.34641016151377557,1.1800000000000002,3.0,0.0,1.0392304845413267,2.999999999999995,0,0.0,0.0,0.0
 0.35777087639996646,1.1920000000000002,3.0,0.0,1.0733126291998993,2.999999999999995,0,0.0,0.0,0.0
 0.3687817782917156,1.2040000000000002,3.0,0.0,1.1063453348751469,3.00000000000001,0,0.0,0.0,0.0
 0.37947331922020566,1.2160000000000002,3.0,0.0,1.1384199576606169,2.9999999999999845,0,0.0,0.0,0.0
 0.3898717737923587,1.2280000000000002,3.0,0.0,1.169615321377076,2.9999999999999893,0,0.0,0.0,0.0
 0.4000000000000002,1.2400000000000002,3.0,0.0,1.2000000000000002,2.9999999999999836,0,0.0,0.0,0.0
 0.4098780306383841,1.2520000000000002,3.0,0.0,1.229634091915152,3.0000000000000058,0,0.0,0.0,0.0
 0.4195235392680608,1.2640000000000002,3.0,0.0,1.2585706178041822,3.0000000000000173,0,0.0,0.0,0.0
 0.4289522117905445,1.2760000000000002,3.0,0.0,1.2868566353716333,3.0,0,0.0,0.0,0.0
 0.43817804600413307,1.2880000000000003,3.0,0.0,1.314534138012399,2.999999999999988,0,0.0,0.0,0.0
 0.44721359549995815,1.3000000000000003,3.0,0.0,1.341640786499874,2.9999999999999876,0,0.0,0.0,0.0
 0.4560701700396554,1.3120000000000003,3.0,0.0,1.3682105101189659,3.0000000000000124,0,0.0,0.0,0.0
 0.4647580015448902,1.3240000000000003,3.0,0.0,1.3942740046346704,3.000000000000006,0,0.0,0.0,0.0
 0.47328638264796963,1.3360000000000005,3.0,0.0,1.4198591479439089,3.000000000000026,0,0.0,0.0,0.0
 0.48166378315169217,1.3480000000000005,3.0,0.0,1.4449913494550766,3.0000000000000067,0,0.0,0.0,0.0
 0.489897948556636,1.3600000000000005,3.0,0.0,1.469693845669908,3.0,0,0.0,0.0,0.0
 0.4979959839195497,1.3720000000000006,3.0,0.0,1.493987951758649,2.9999999999999796,0,0.0,0.0,0.0
 0.5059644256269411,1.3840000000000006,3.0,0.0,1.517893276880823,2.9999999999999862,0,0.0,0.0,0.0
 0.5138093031466056,1.3960000000000006,3.0,0.0,1.5414279094398164,3.0,0,0.0,0.0,0.0
 0.5215361924162123,1.4080000000000006,3.0,0.0,1.5646085772486367,3.0,0,0.0,0.0,0.0
 0.5291502622129185,1.4200000000000006,3.0,0.0,1.5874507866387553,3.0,0,0.0,0.0,0.0
 0.5366563145999499,1.4320000000000006,3.0,0.0,1.6099689437998497,3.0000000000000298,0,0.0,0.0,0.0
 0.5440588203494181,1.4440000000000006,3.0,0.0,1.6321764610482543,3.0,0,0.0,0.0,0.0
 0.5513619500836092,1.4560000000000006,3.0,0.0,1.6540858502508278,3.000000000000015,0,0.0,0.0,0.0
 0.5585696017507581,1.4680000000000009,3.0,0.0,1.6757088052522744,3.0,0,0.0,0.0,0.0
 0.5656854249492385,1.4800000000000009,3.0,0.0,1.6970562748477154,2.9999999999999845,0,0.0,0.0,0.0
 0.5727128425310546,1.4920000000000009,3.0,0.0,1.7181385275931638,3.0,0,0.0,0.0,0.0
 0.579655069847578,1.504000000000001,3.0,0.0,1.7389652095427341,3.000000000000032,0,0.0,0.0,0.0
 0.5865151319446077,1.516000000000001,3.0,0.0,1.7595453958338232,2.999999999999984,0,0.0,0.0,0.0
 0.5932958789676536,1.528000000000001,3.0,0.0,1.7798876369029606,2.999999999999967,0,0.0,0.0,0.0
 0.6000000000000005,1.540000000000001,3.0,0.0,1.8000000000000016,3.0000000000000164,0,0.0,0.0,0.0
 0.6066300355241245,1.552000000000001,3.0,0.0,1.8198901065723736,3.0,0,0.0,0.0,0.0
 0.6131883886702363,1.5640000000000012,3.0,0.0,1.8395651660107089,3.0,0,0.0,0.0,0.0
