# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8673360638485448,4.96,-29.40150683621887,0,3.0,0.28691046962156624,180.0,0.0,-0.0003854309516883594
 0.1024253446632699,1.8810456530844533,4.952274568439117,-29.40150683621887,0.3072760339898097,3.0,0.28691046962156624,179.99996052210193,6.108914710896191,-0.0028041195481127335
 0.14465872959828144,1.8947168463826005,4.944651677104579,-29.143506689698437,0.4339761887948443,2.9999999999999996,0.2897472725898007,179.99984209464165,8.029642833669792,-0.006114614467174557
 0.17693522428222996,1.9083497876762126,4.937130750712022,-28.884337965463487,0.5308056728466899,3.000000000000001,0.29258708401361466,179.9996447363203,9.605362866536952,-0.010193250626392982
 0.2040372771424663,1.921944620898515,4.929711213977091,-28.624012913312853,0.6121118314273989,2.999999999999999,0.29542899898572444,179.999368478303,10.993968065990465,-0.014931477655541151
 0.22782019381476382,1.9355014899827332,4.922392491615427,-28.362544286901503,0.6834605814442914,3.0000000000000013,0.2982720885853019,179.99901336421414,12.261390939454081,-0.020260516862704036
 0.24923692699924987,1.9490205388620936,4.915174008342669,-28.09994534868054,0.7477107809977496,2.9999999999999973,0.3011153999912944,179.9985794501303,13.442864003907282,-0.026132044596892803
 0.26885443365197154,1.9625019114698221,4.908055188874462,-27.836229874652258,0.8065633009559146,3.0,0.30395795666790276,179.99806680457158,14.559822756524081,-0.03250978171955517
 0.2870426849911923,1.975945751739144,4.901035457926445,-27.57141215890209,0.8611280549735768,3.0,0.306798758586149,179.99747550849068,15.62642272409712,-0.039365202572802856
 0.3040590646081105,1.9893522036032854,4.894114240214258,-27.305507017774417,0.9121771938243315,3.000000000000003,0.3096367825090706,179.99680565526,16.652558637204113,-0.046675091202958305
 0.32009126901294416,2.0027214109954716,4.887290960453547,-27.03852979383928,0.9602738070388325,3.0,0.31247098213094887,179.99605735065722,17.64544146564324,-0.05442003573270734
 0.33528122245140174,2.0160535178489294,4.880565043359949,-26.770496359575134,1.005843667354205,2.999999999999989,0.3153002886233119,179.99523071284833,18.61049591850837,-0.06258344425579045
 0.34973936693552937,2.029348668096884,4.873935913649108,-26.50142312066407,1.0492181008065877,2.9999999999999845,0.31812361081436064,179.99432587236896,19.551905388664455,-0.071150871395024
 0.36355367793071375,2.042607005672561,4.867402996036665,-26.231327019076637,1.0906610337921407,2.999999999999992,0.32093983569955903,179.99334297210393,20.472960119906773,-0.08010954018157496
 0.37679560688084834,2.0558286745091863,4.860965715238259,-25.960225535769894,1.1303868206425445,2.999999999999996,0.3237478288909008,179.99228216726462,21.376288988622097,-0.08944799220894567
 0.3895241418893859,2.0690138185399864,4.854623495969535,-25.688136693025605,1.168572425668157,3.0,0.32654643498717145,179.99114362536434,22.264019134979367,-0.099155825081689
 0.40178866766191956,2.0821625816981864,4.848375762946133,-25.415079056544467,1.205366002985758,2.999999999999991,0.32933447824613965,179.98992752619213,23.137889118410584,-0.10922349121130061
 0.413631032282308,2.0952751079170118,4.842221940883692,-25.141071737058127,1.2408930968469234,3.0,0.3321107630873588,179.9886340617841,23.99933109431104,-0.11964214067850082
 0.42508707430100423,2.108351541129689,4.836161454497858,-24.8661343916211,1.275261222903012,3.0,0.334874074681285,179.98726343639328,24.84953177489455,-0.1304034966449303
 0.4361877730799481,2.1213920252694436,4.830193728504269,-24.5902872245902,1.3085633192398436,2.999999999999995,0.3376231796420623,179.9858158664573,25.689478515779275,-0.14149975512522003
 0.4469601301884158,2.134396704269502,4.824318187618567,-24.31355098808792,1.3408803905652467,3.0,0.3403568267713663,179.98429158056433,26.519994704414344,-0.15292350345981517
 0.4574278549755346,2.147365722063089,4.818534256556394,-24.03594698216626,1.3722835649266032,3.0000000000000053,0.3430737475981857,179.98269081941663,27.341767356340334,-0.16466765312781606
 0.46761190504096617,2.1602992225834305,4.8128413600333895,-23.757497054531907,1.4028357151228978,3.0,0.34577265744895697,179.98101383579302,28.15536891349512,-0.17672538406922217
 0.47753091748811016,2.1731973497637536,4.807238922765199,-23.478223599825018,1.4325927524643298,3.0,0.34845225594702894,179.9792608945087,28.96127465548578,-0.1890900979901435
 0.48720155680140154,2.1860602475372826,4.801726369467461,-23.198149558578645,1.4616046704042038,2.9999999999999885,0.3511112282052461,179.97743227237333,29.759876795158473,-0.20175537891057307
 0.496638798256995,2.198888059837244,4.7963031248558154,-22.917298415574027,1.4899163947709841,3.0,0.3537482454424027,179.9755282581476,30.551495953042178,-0.2147149597680643
 0.505856160905473,2.2116809305968634,4.790968613645908,-22.635694197921328,1.5175684827164184,3.000000000000012,0.3563619660395854,179.97354915249736,31.336390628645404,-0.22796269377556755
 0.5148659006875815,2.2244390037493664,4.785722260553377,-22.35336147264673,1.5445977020627442,3.0000000000000244,0.3589510365820748,179.9714952679464,32.1147650746878,-0.24149252991128253
 0.5236791717243023,2.2371624232279794,4.780563490293864,-22.070325343762885,1.5710375151729066,3.0,0.36151409276513363,179.96936692882696,32.88677587764461,-0.25529849175108316
 0.5323061619722657,2.2498513329659278,4.77549172758301,-21.786611448979492,1.5969184859167966,3.000000000000013,0.36404976045605947,179.9671644712283,33.65253752956357,-0.269374659095026
 0.5407562080598792,2.2625058768964377,4.77050639713646,-21.502245955889535,1.6222686241796374,3.0,0.36655665687332045,179.9648882429441,34.41212715225334,-0.2837151521390421
