# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.85,5.1,-0.5320111300296809,0,3.0,-1.5679227934039062,0.0,0.0,0.0
 0.08927471050749285,1.861954445543692,5.099888995648171,-0.5320111300296809,0.2678241315224786,3.0000000000000004,-1.5679227934039062,0.0,-29.11842469755428,0.0
 0.12602492968128642,1.8738182693882042,5.099557169805004,-1.6021196196604046,0.3780747890438593,3.0000000000000004,-1.5886794525986778,0.0,-38.37748409132973,0.0
 0.15407841500815128,1.885592202353691,5.099006303288976,-2.6787418064985125,0.46223524502445396,3.0000000000000018,-1.607860104364786,0.0,-45.986108730486876,0.0
 0.17761424483897145,1.8972769752603076,5.098238176918567,-3.7610630361608455,0.5328427345169144,2.9999999999999987,-1.625369764256207,0.0,-52.66864433362589,0.0
 0.19825608644244896,1.9088733189282086,5.097254571512256,-4.848240849965444,0.594768259327347,3.0000000000000013,-1.641121181654307,0.0,-58.71767793553714,0.0
 0.21683937554737012,1.9203819641775481,5.096057267888519,-5.939408434611181,0.6505181266421105,3.0000000000000013,-1.6550358866252308,0.0,-64.28270372764138,0.0
 0.23386214915090822,1.9318036418284814,5.094648046865837,-7.033678346790135,0.7015864474527248,3.0,-1.6670451433022022,0.0,-69.44953710310956,0.0
 0.24965013239736603,1.9431390827011628,5.093028689262686,-8.130146475048278,0.7489503971920982,3.0,-1.6770907884484987,0.0,-74.27088844361313,0.0
 0.26443048232935806,1.9543890176157475,5.091200975897548,-9.227896196004824,0.7932914469880743,2.9999999999999982,-1.6851259362878412,0.0,-78.78053356904208,0.0
 0.27836928716160614,1.9655541773923895,5.089166687588899,-10.326002678004071,0.8351078614848185,3.0,-1.691115533531223,0.0,-83.0007361712656,0.0
 0.29159247835739205,1.976635292851244,5.0869276051552195,-11.423537281787699,0.8747774350721763,3.000000000000004,-1.6950367524414451,0.0,-86.94649408855594,0.0
 0.3041983313675964,1.9876330948124654,5.084485509414986,-12.519572006020635,0.9125949941027893,3.0,-1.6968792127929626,0.0,-90.62813623008586,0.0
 0.316265355621249,1.9985483140962084,5.081842181186677,-13.613183923972416,0.9487960668637473,3.0000000000000044,-1.6966450294009359,0.0,-94.05299492842343,0.0
 0.3278574972139743,2.0093816815226275,5.0789994012887725,-14.703459558402571,0.9835724916419231,3.0,-1.6943486844889348,0.0,-97.22652639008761,0.0
 0.33902769555935947,2.020133927911878,5.075958950539751,-15.789499142612677,1.0170830866780787,3.000000000000005,-1.6900167301703537,0.0,-100.1530835957031,0.0
 0.34982038947407235,2.030805784084114,5.07272260975809,-16.870420718475753,1.0494611684222173,2.9999999999999947,-1.6836873292342158,0.0,-102.83645975268684,0.0
 0.36027332911916954,2.0413979808594904,5.069292159762268,-17.945364025586052,1.0808199873575088,3.0,-1.6754096471811855,0.0,-105.28027381803355,0.0
 0.37041891552434464,2.0519112490581617,5.065669381370764,-19.013494140367406,1.111256746573034,2.9999999999999947,-1.6652431108937233,0.0,-107.4882431983558,0.0
 0.38028521026634443,2.062346319500283,5.061856055402057,-20.07400482906214,1.1408556307990334,2.9999999999999942,-1.6532565526091159,0.0,-109.46437327041208,0.0
 0.38989670964297124,2.0727039230060083,5.057853962674625,-21.126121584513548,1.1696901289289139,3.0000000000000058,-1.6395272595326456,0.0,-111.21308394779898,0.0
 0.39927494735810115,2.082984790395493,5.053664884006946,-22.169104322808707,1.1978248420743036,3.0,-1.6241399507950791,0.0,-112.73928767975436,0.0
 0.4084389701303051,2.093189652488891,5.0492906002175,-23.20224972242803,1.2253169103909154,2.999999999999988,-1.6071857040896425,0.0,-114.04842950141168,0.0
 0.4174057176522426,2.1033192401063574,5.044732892124765,-24.224893195040675,1.2522171529567279,3.0,-1.5887608537985116,0.0,-115.14649727507641,0.0
 0.42619032953610947,2.113374284068047,5.039993540547218,-25.236410483388955,1.2785709886083285,3.000000000000006,-1.568965882026149,0.0,-116.04000858412803,0.0
 0.43480639580987923,2.1233555151941146,5.03507432630334,-26.236218887758618,1.3044191874296378,3.0,-1.547904322648082,0.0,-116.73597958098503,0.0
 0.4432661632626711,2.1332636643047143,5.029977030211608,-27.223778128387607,1.3297984897880133,2.9999999999999867,-1.5256816957614325,0.0,-117.24188012662789,0.0
 0.4515807068904632,2.1430994622200013,5.0247034330905,-28.198590855704825,1.3547421206713897,3.0000000000000067,-1.5024044892927753,0.0,-117.56557900504089,0.0
 0.45976007348506165,2.15286363976013,5.019255315758496,-29.160202825293283,1.3792802204551848,2.9999999999999796,-1.478179200672377,0.0,-117.71528233471102,0.0
 0.4678134027871728,2.1625569277452557,5.013634459034074,-30.108202757825698,1.4034402083615185,3.000000000000021,-1.4531114494835595,0.0,-117.69946787304261,0.0
 0.47574903041824124,2.172180056995532,5.007842643735712,-31.042221907241064,1.4272470912547237,2.999999999999993,-1.4273051698343497,0.0,-117.52681752351685,0.0
 0.48357457589858704,2.181733758331114,5.001881650681889,-31.961933362931653,1.4507237276957612,3.000000000000007,-1.4008618878537415,0.0,-117.20614992388053,0.0
 0.4912970183699441,2.191218762572156,4.995753260691084,-32.86705111300807,1.4738910551098323,2.999999999999993,-1.3738800879584487,0.0,-116.58542179424437,0.0
 0.49893328858429936,2.2006358005388145,4.989459254581774,-33.7573288968835,1.4926732813176864,2.4596073319335643,-1.3464546688707413,0.0,-115.5726865691655,0.0
